tract2010,town,totalMathAvgScaleScoreZ-CSDE2013,totalReadAvgScaleScoreZ-CSDE2013,collegeZ-ACS0812,publicassistZ-ACS0812,povertyZ-ACS0812,unemploymentZ-ACS0812,owneroccupiedZ-ACS0812,vacancyZ-ACS0812,employment_access_index-LAIv2,job_diversity_index-LAIv2,jobchangeZ-ACS0812,crimeZ-UCR2010,index2014,level2014
4872.02,South Windsor,0.996167099,0.99173845,1.045833137,0.825393556,0.784921738,0.584603444,1.163961751,1.102766097,-0.553888442,-0.556422077,0.19952001,0.565375403,0.595830847,Very High
4873,South Windsor,0.996167099,0.99173845,0.105631806,0.689435364,0.758770832,0.598206815,0.865409638,-0.420997679,-0.182577638,-0.64096895,0.19952001,0.565375403,0.377142596,High
4874,South Windsor,0.996167099,0.99173845,0.332668919,0.574711959,0.813959239,0.308586809,1.0744133,0.222050715,-0.225118609,-0.799405163,0.19952001,0.565375403,0.421222344,High
4875,South Windsor,0.996167099,0.99173845,0.985038994,0.612360873,0.703180496,0.774004746,0.556626201,0.619634417,-0.068864156,-0.714123914,0.19952001,0.565375403,0.518388218,Very High
4901,Rocky Hill,0.923557547,1.008269201,-0.132323444,0.464328436,0.465984715,0.155550106,-0.305108684,-0.383635252,-0.129590887,-0.975952214,0.040702134,0.620743777,0.146043786,Moderate
4903.02,Rocky Hill,0.923557547,1.008269201,0.84784695,0.709585221,0.41672792,0.030755532,-0.105473745,0.772953779,-0.119032434,-1.041721074,0.040702134,0.620743777,0.342076234,High
4921,Wethersfield,0.583200272,0.29744691,1.077886699,0.742155372,0.314790145,0.490865162,0.502710588,1.102766097,0.346134796,-0.99056617,-0.013806451,0.380498231,0.402840138,High
4922,Wethersfield,0.583200272,0.29744691,0.535796897,0.169867357,0.337545024,0.67054325,0.557353535,0.946107675,0.311436285,-0.910882564,-0.013806451,0.380498231,0.322092202,High
4923,Wethersfield,0.583200272,0.29744691,-0.338295405,0.059562256,-0.110129744,-0.946191226,0.038024595,0.46937083,0.662745199,-0.809986251,-0.013806451,0.380498231,0.022703268,Moderate
4924,Wethersfield,0.583200272,0.29744691,0.747781541,0.718025154,0.458658057,0.659209787,0.927364486,0.553616774,0.329992333,-0.715044411,-0.013806451,0.380498231,0.410578557,High
4925,Wethersfield,0.583200272,0.29744691,0.728717224,0.825393556,0.893864756,0.819670959,1.082885461,0.687678305,0.159044353,-0.68068944,-0.013806451,0.380498231,0.480325345,Very High
4926,Wethersfield,0.583200272,0.29744691,0.607090461,0.41892176,0.389736032,1.146428336,0.752530689,0.897587399,0.041687564,-0.841679,-0.013806451,0.380498231,0.388303517,High
4941,Newington,0.574124078,0.710715684,0.115069261,0.406168296,0.56155291,0.438060621,0.450765465,0.750923435,0.135334372,-0.738321567,-1.116275807,-0.147344897,0.178397654,Moderate
4942.01,Newington,0.574124078,0.710715684,0.276788486,0.369200861,0.387261168,0.539329173,0.486498497,0.99727221,0.22041352,-0.901130633,-1.116275807,-0.147344897,0.199737695,Moderate
4942.02,Newington,0.574124078,0.710715684,1.031423514,0.627498854,0.635229737,-0.051484034,0.726531923,0.505439656,0.030473398,-1.018672155,-1.116275807,-0.147344897,0.208971663,Moderate
4943,Newington,0.574124078,0.710715684,0.260745134,0.423537485,0.287615582,0.385249431,0.892601068,1.102766097,0.276703625,-0.281039063,-1.116275807,-0.147344897,0.280783201,High
4944,Newington,0.574124078,0.710715684,-0.168547332,0.55182392,0.797948557,0.601660382,0.455482796,0.265802003,0.3064379,-0.534392293,-1.116275807,-0.147344897,0.191452916,Moderate
4945,Newington,0.574124078,0.710715684,0.273552698,0.528860392,0.718209133,-0.028695502,0.492502949,1.031852429,0.497562611,-0.746346776,-1.116275807,-0.147344897,0.232393083,High
4946,Newington,0.574124078,0.710715684,0.579206152,0.479920761,0.309987087,0.684855129,0.761161867,0.784465576,0.456643258,-0.451844395,-1.116275807,-0.147344897,0.302134541,High
4961,West Hartford,0.746571764,0.964187198,-0.61691108,-0.676899867,-0.382880969,-1.012900785,-0.472803769,0.044717148,0.832164862,-0.668813719,0.141420689,0.070447566,-0.08597508,Low
4962,West Hartford,0.746571764,0.964187198,0.204734584,0.540892858,0.314412775,0.192670153,0.75274908,0.530423218,0.591606721,-0.613242474,0.141420689,0.070447566,0.369739511,High
4963,West Hartford,0.746571764,0.964187198,1.078101802,0.396224324,-0.050153667,0.737755934,0.492299665,0.785742515,0.846796233,-0.294207032,0.141420689,0.070447566,0.492932249,Very High
4964,West Hartford,0.746571764,0.964187198,0.6297955,0.519250275,0.663797641,1.169855243,0.9785635,0.528112697,0.561214102,-0.249195807,0.141420689,0.070447566,0.560335031,Very High
4965,West Hartford,0.746571764,0.964187198,1.555412428,0.674651318,0.849140319,1.408761872,0.588488215,1.102766097,0.626712354,0.156093822,0.141420689,0.070447566,0.740387804,Very High
4966,West Hartford,0.746571764,0.964187198,1.500899825,0.728217641,0.72586657,0.296298554,1.092012818,0.863122531,0.323427973,0.177451908,0.141420689,0.070447566,0.635827087,Very High
4967,West Hartford,0.746571764,0.964187198,0.24190997,-0.199522044,0.078533786,0.559045335,-0.846521897,0.610773667,1.433656768,-0.112825724,0.141420689,0.070447566,0.307306423,High
4968,West Hartford,0.746571764,0.964187198,0.190256313,0.143400034,0.462611312,0.167460467,0.311831039,0.344391992,1.253122956,-0.308059278,0.141420689,0.070447566,0.373970171,High
4969,West Hartford,0.746571764,0.964187198,0.775442144,-0.340479935,-0.707813532,0.248257467,-1.063183705,-0.17294453,1.389793395,0.052454216,0.141420689,0.070447566,0.175346061,Moderate
4970,West Hartford,0.746571764,0.964187198,1.494960701,0.664524314,0.680957481,0.766611577,0.971479466,0.842988233,1.01452248,0.476321938,0.141420689,0.070447566,0.736249451,Very High
4971,West Hartford,0.746571764,0.964187198,1.648981612,0.11297263,0.017959963,-0.187269294,-0.455251952,0.67899029,1.268064106,0.285290662,0.141420689,0.070447566,0.441030436,Very High
4972,West Hartford,0.746571764,0.964187198,1.3249665,0.825393556,0.113035602,1.191148239,0.277742477,0.452885242,0.931358813,0.605295681,0.141420689,0.070447566,0.637037777,Very High
4973,West Hartford,0.746571764,0.964187198,1.492120179,0.53324672,0.815494297,0.630084507,0.949748744,0.645658167,0.482405299,0.768345132,0.141420689,0.070447566,0.686644189,Very High
4974,West Hartford,0.746571764,0.964187198,1.366991792,0.735093372,0.460844493,0.144380122,1.05246906,1.028393956,0.363821363,0.447716128,0.141420689,0.070447566,0.626861458,Very High
4975,West Hartford,0.746571764,0.964187198,1.307444228,0.310788646,0.14238926,1.145658368,0.797093353,0.734131108,0.110814597,0.515282449,0.141420689,0.070447566,0.582185769,Very High
4976,West Hartford,0.746571764,0.964187198,1.040575726,0.705533042,0.408272914,1.161689954,0.57900142,0.32853304,0.626233669,0.343308509,0.141420689,0.070447566,0.592981291,Very High
4977,West Hartford,0.746571764,0.964187198,1.745396267,0.723110901,0.385840269,0.81289737,0.774198258,0.754933932,-0.099545803,0.11775055,0.141420689,0.070447566,0.594767413,Very High
5001,Hartford,-1.449867183,-1.129707922,-1.564520544,-2.149982604,-2.188644346,-2.092050079,-2.039404796,0.114388448,3.016906106,-0.34052209,0.26815181,-1.943426469,-0.958223306,Very Low
5002,Hartford,-1.449867183,-1.129707922,-1.484497912,-4.118679959,-2.091010388,-2.324122078,-2.211544662,-1.447900445,3.884842296,-0.471567423,0.26815181,-1.943426469,-1.209944195,Very Low
5003,Hartford,-1.449867183,-1.129707922,-1.818441079,-1.768790452,-2.71622136,-2.375968697,-2.354827998,-0.275067161,4.870197367,-0.414400591,0.26815181,-1.943426469,-0.925697478,Very Low
5004,Hartford,-1.449867183,-1.129707922,-2.06031588,-3.199944408,-2.644837091,-3.194283961,-2.610589973,-0.503594677,4.422830441,-0.589891835,0.26815181,-1.943426469,-1.219623096,Very Low
5005,Hartford,-1.449867183,-1.129707922,-0.664546521,-2.142282068,-2.922638698,-0.473574829,-2.422283967,0.189891306,4.84672843,-0.48308173,0.26815181,-1.943426469,-0.693886487,Very Low
5007,Hartford,-1.449867183,-1.129707922,-2.210627528,NA,NA,NA,NA,-11.3586993,NA,NA,0.26815181,-1.943426469,-2.970696098,Very Low
5009,Hartford,-1.449867183,-1.129707922,-1.613357909,-3.502801616,-2.821619984,-2.020831182,-2.420047698,0.16465578,3.571147432,-0.428784735,0.26815181,-1.943426469,-1.110540806,Very Low
5012,Hartford,-1.449867183,-1.129707922,-2.539966193,-4.056009081,-2.908371499,-3.219432207,-2.343090418,-1.857349437,2.071497149,-0.193123043,0.26815181,-1.943426469,-1.608391208,Very Low
5013,Hartford,-1.449867183,-1.129707922,-2.124973693,-3.401637268,-3.166131438,-3.705159789,-2.117387805,-1.4292448,2.217827568,-0.367073646,0.26815181,-1.943426469,-1.529052553,Very Low
5014,Hartford,-1.449867183,-1.129707922,-1.81217576,-3.530266847,-3.09241884,-2.561315306,-2.105563807,-2.000914707,3.165628513,-0.106072163,0.26815181,-1.943426469,-1.35816239,Very Low
5015,Hartford,-1.449867183,-1.129707922,-1.338903254,-3.091405744,-1.943235841,-2.936146011,-2.118863647,-2.281066416,1.56482035,0.1154903,0.26815181,-1.943426469,-1.357013336,Very Low
5017,Hartford,-1.449867183,-1.129707922,-2.284568782,-3.461557942,-3.944522085,-3.419611581,-2.597937844,-4.068318183,4.423600407,-0.307867793,0.26815181,-1.943426469,-1.659636131,Very Low
5018,Hartford,-1.449867183,-1.129707922,-1.664383411,-3.637763541,-4.123863643,-4.095471087,-1.943265911,-2.301654862,4.067914433,-0.293334654,0.26815181,-1.943426469,-1.520556037,Very Low
5021,Hartford,-1.449867183,-1.129707922,1.476658558,0.233235631,-0.264207759,0.487987181,-1.537519875,-1.585493575,4.939034015,-0.324593843,0.26815181,-1.943426469,-0.069145786,Low
5023,Hartford,-1.449867183,-1.129707922,-1.041731478,-0.679097839,-0.388390367,-0.883691635,-0.623821683,0.710642243,1.551482872,-0.531451509,0.26815181,-1.943426469,-0.51174243,Very Low
5024,Hartford,-1.449867183,-1.129707922,-1.664868402,-2.297771014,-1.652558584,-0.156816368,-1.762996615,-0.033395819,2.206591092,-0.311568028,0.26815181,-1.943426469,-0.827352792,Very Low
5025,Hartford,-1.449867183,-1.129707922,-0.350475567,-1.906796642,-2.212713181,0.074979266,-1.634719415,-0.223541916,2.309166672,-0.334593646,0.26815181,-1.943426469,-0.711128683,Very Low
5026,Hartford,-1.449867183,-1.129707922,-1.513310011,-1.913457272,-1.959346927,-1.260424152,-1.391187733,0.084280944,2.108286812,-0.223485502,0.26815181,-1.943426469,-0.860291134,Very Low
5027,Hartford,-1.449867183,-1.129707922,-1.369491565,-3.37414032,-3.30773612,-1.316392706,-2.30056277,-0.908668418,3.320684188,-0.316474219,0.26815181,-1.943426469,-1.152302641,Very Low
5028,Hartford,-1.449867183,-1.129707922,-2.214882486,-3.312933878,-3.298857697,-2.411405068,-2.369071453,-1.814600299,4.736560733,-0.336246251,0.26815181,-1.943426469,-1.273023847,Very Low
5029,Hartford,-1.449867183,-1.129707922,-0.971115997,-2.459720042,-2.860462547,-2.171211829,-2.305304327,-0.703483542,4.193203259,-0.171615603,0.26815181,-1.943426469,-0.975380033,Very Low
5030,Hartford,-1.449867183,-1.129707922,-1.922676269,-3.366391393,-3.602996759,-4.467892522,-2.134632244,-0.629011079,4.948149604,-0.228513626,0.26815181,-1.943426469,-1.304901171,Very Low
5031,Hartford,-1.449867183,-1.129707922,-0.719385431,-2.12848137,-2.265872308,-0.751312423,-2.129393357,-0.772638558,3.768658412,-0.214756885,0.26815181,-1.943426469,-0.78900264,Very Low
5033,Hartford,-1.449867183,-1.129707922,-0.677549198,-1.376518379,-1.298536889,-3.411216962,-1.943313378,-2.74403409,4.088921023,-0.237411454,0.26815181,-1.943426469,-0.987875758,Very Low
5035,Hartford,-1.449867183,-1.129707922,-1.722514431,-3.695189022,-3.398078829,-5.022676669,-2.311918279,-2.642674345,3.650053064,-0.192335217,0.26815181,-1.943426469,-1.632515291,Very Low
5037,Hartford,-1.449867183,-1.129707922,-1.744977178,-1.466743334,-1.572687991,-1.9175348,-1.630877352,-1.328473434,2.361328826,0.120045999,0.26815181,-1.943426469,-0.952897419,Very Low
5038,Hartford,-1.449867183,-1.129707922,-2.084860539,-2.629765666,-1.38031694,0.436257617,-2.131753577,-4.88889772,0.84801125,0.777552984,0.26815181,-1.943426469,-1.27571853,Very Low
5039,Hartford,-1.449867183,-1.129707922,-1.074483689,-0.932632224,-0.398065453,-0.938417785,-0.229550077,-0.139596597,0.818677109,0.5473856,0.26815181,-1.943426469,-0.55012774,Very Low
5040,Hartford,-1.449867183,-1.129707922,-1.244245268,-0.901897685,-0.580161229,-1.067056455,-0.796483088,-0.825427726,1.312760483,0.437776265,0.26815181,-1.943426469,-0.659965372,Very Low
5041,Hartford,-1.449867183,-1.129707922,-1.794412836,-2.231049531,-2.049979362,-1.516548699,-1.494538825,-0.824607218,3.125707713,-0.258945801,0.26815181,-1.943426469,-0.941602027,Very Low
5042,Hartford,-1.449867183,-1.129707922,-0.354093399,-1.350443619,-1.901521667,-0.630534762,-2.114385768,-0.890005555,2.933677822,-0.174499874,0.26815181,-1.943426469,-0.728054716,Very Low
5043,Hartford,-1.449867183,-1.129707922,-1.536192186,-2.248843083,-2.196609667,-0.677206317,-1.834209349,-0.279531566,1.931438085,-0.252921554,0.26815181,-1.943426469,-0.945743783,Very Low
5045,Hartford,-1.449867183,-1.129707922,-1.809638153,-1.904443635,-1.224773833,-3.223223814,-1.418961657,0.135928264,2.069326149,-0.215357982,0.26815181,-1.943426469,-0.987166202,Very Low
5048,Hartford,-1.449867183,-1.129707922,-1.349817307,-0.514974912,0.083489813,0.585580432,-0.163507844,0.548122839,1.201270831,-0.526837161,0.26815181,-1.943426469,-0.365960256,Low
5049,Hartford,-1.449867183,-1.129707922,-1.649427659,-1.584192243,-0.729900573,-0.410901498,-0.983900318,-0.524946576,2.166145311,-0.256665521,0.26815181,-1.943426469,-0.685719903,Very Low
5101,East Hartford,-1.345490952,-1.6090997,-0.976473025,-0.503749962,-0.309190457,-1.01128601,-0.41567316,-0.372933753,0.80916965,-1.006823591,-0.326209161,-0.549733256,-0.634791115,Very Low
5102,East Hartford,-1.345490952,-1.6090997,-0.815838104,-1.403525714,-0.948473315,-1.056411606,-0.565578749,0.403456631,2.810846472,-0.839990407,-0.326209161,-0.549733256,-0.520503988,Very Low
5103,East Hartford,-1.345490952,-1.6090997,-1.380269914,-1.528845754,-0.834894601,-1.461929292,-0.874912301,0.46147431,0.572437249,-0.886326339,-0.326209161,-0.549733256,-0.813649976,Very Low
5104,East Hartford,-1.345490952,-1.6090997,-1.116506982,-1.688278836,-1.29876349,-0.405059755,-1.912608286,-0.593000967,1.060119782,-0.939145696,-0.326209161,-0.549733256,-0.893648108,Very Low
5105,East Hartford,-1.345490952,-1.6090997,-0.184588342,-0.189330611,0.204828962,0.087410796,-1.044151007,0.131078645,0.596058304,-0.654167586,-0.326209161,-0.549733256,-0.406949492,Low
5106,East Hartford,-1.345490952,-1.6090997,-0.993428969,-2.002327265,-1.253240448,-1.829508286,-1.390812167,0.180106304,1.469189409,-0.766935461,-0.326209161,-0.549733256,-0.868124163,Very Low
5107,East Hartford,-1.345490952,-1.6090997,-1.216071139,-0.655187829,-0.856701639,-0.503400838,0.133300274,1.048163765,0.661597403,-0.67781321,-0.326209161,-0.549733256,-0.49138719,Very Low
5108,East Hartford,-1.345490952,-1.6090997,-0.698904104,-0.344977562,0.023245558,-0.116531327,-0.538468854,0.20421641,0.820850492,-0.935002639,-0.326209161,-0.549733256,-0.451342091,Very Low
5109,East Hartford,-1.345490952,-1.6090997,-0.439514989,0.390867318,0.716702968,0.01847988,1.012562028,0.700783342,-0.080021561,-0.831263664,-0.326209161,-0.549733256,-0.195161479,Low
5110,East Hartford,-1.345490952,-1.6090997,-0.485618249,0.376870865,0.489773181,-0.366645004,1.043411119,1.003219169,-0.018783544,-0.677117864,-0.326209161,-0.549733256,-0.20545195,Low
5111,East Hartford,-1.345490952,-1.6090997,-0.275831346,0.511090206,0.506332683,0.091109762,0.923431697,0.643845275,0.056876844,-0.617381409,-0.326209161,-0.549733256,-0.165921613,Low
5112,East Hartford,-1.345490952,-1.6090997,-1.059302617,-0.647087384,-0.460812317,-0.631568987,-0.138320607,0.861336812,0.155726922,-0.601265468,-0.326209161,-0.549733256,-0.529318893,Very Low
5113,East Hartford,-1.345490952,-1.6090997,-0.956974695,-0.703754415,-0.163544933,-1.632911728,-1.178504458,0.504143605,0.214994065,-0.730339772,-0.326209161,-0.549733256,-0.706452117,Very Low
5114,East Hartford,-1.345490952,-1.6090997,-0.658990562,0.653429884,0.783796691,0.854674209,1.101585685,0.836435565,0.142154841,-0.748112961,-0.326209161,-0.549733256,-0.072129976,Low
5141.01,Manchester,-0.283576254,-0.40235488,0.859763074,0.529373781,0.483963827,0.503052301,0.932171098,1.017061383,-0.397066041,-0.57993811,-0.017145066,-0.531401463,0.176158637,Moderate
5141.02,Manchester,-0.283576254,-0.40235488,1.078173266,0.659212364,0.500309218,0.380944169,-1.76688592,0.105987789,0.114813281,-0.301346544,-0.017145066,-0.531401463,-0.038605837,Low
5142,Manchester,-0.283576254,-0.40235488,-0.497062277,-0.401358073,-0.161812281,-0.786331957,-0.544647931,0.580378771,0.175549625,-0.292221953,-0.017145066,-0.531401463,-0.263498645,Low
5143,Manchester,-0.283576254,-0.40235488,0.157101564,0.062085421,0.496389231,0.355251014,0.458853355,0.894380388,-0.061204014,-0.322880781,-0.017145066,-0.531401463,0.067124876,Moderate
5144,Manchester,-0.283576254,-0.40235488,-0.233028917,0.030588754,-0.13405757,-0.545907903,-0.359512308,0.853910073,0.097705764,-0.271539347,-0.017145066,-0.531401463,-0.14969326,Low
5145,Manchester,-0.283576254,-0.40235488,0.018783943,0.336639665,0.577989171,0.889460121,0.406780737,0.189641477,0.166202286,-0.262207277,-0.017145066,-0.531401463,0.090734372,Moderate
5146,Manchester,-0.283576254,-0.40235488,-0.20750618,-0.450266135,-0.397004571,0.512757835,-1.095287569,0.272664493,-0.00224592,-0.218126787,-0.017145066,-0.531401463,-0.234957708,Low
5147,Manchester,-0.283576254,-0.40235488,-0.363547497,-0.548317607,0.001931478,-0.060196789,-1.483259467,0.383619311,-0.089418843,-0.288674873,-0.017145066,-0.531401463,-0.306861829,Low
5148,Manchester,-0.283576254,-0.40235488,-0.671582709,-1.074395578,-0.044758714,-1.19771412,-0.502511504,0.290829258,-0.223922292,-0.328291017,-0.017145066,-0.531401463,-0.415568695,Very Low
5149,Manchester,-0.283576254,-0.40235488,0.612367885,0.641044234,0.799702389,0.587719275,1.06761238,1.030375841,-0.376548267,-0.555737177,-0.017145066,-0.531401463,0.214338241,Moderate
5150,Manchester,-0.283576254,-0.40235488,0.884343849,0.533895632,0.589847999,0.57272313,0.694699663,0.707790965,-0.465454049,-0.543361186,-0.017145066,-0.531401463,0.145000695,Moderate
5151.01,Manchester,-0.283576254,-0.40235488,0.214284255,0.33381578,0.573832405,1.038602104,0.174484078,0.777793077,-0.206522408,-0.351086996,-0.017145066,-0.531401463,0.110060386,Moderate
5151.02,Manchester,-0.283576254,-0.40235488,0.203438197,-0.497322325,-0.121716315,0.580489564,-0.287403768,1.017267192,-0.22895393,-0.381861473,-0.017145066,-0.531401463,-0.07921171,Low
5152,Manchester,-0.283576254,-0.40235488,0.897000703,0.445298758,0.785723658,0.93115272,0.511570095,0.951879407,-0.588569544,-0.552386359,-0.017145066,-0.531401463,0.178932648,Moderate
5201,Glastonbury,1.159538591,1.184597211,1.058813981,0.76187906,0.789967961,0.759430761,0.914078536,0.409167228,-0.43962313,-0.816466273,0.875093669,0.84726188,0.625311623,Very High
5202.01,Glastonbury,1.159538591,1.184597211,1.488545091,0.825393556,0.790695315,-0.131604908,1.118485225,0.537711795,-0.776745467,-0.626664226,0.875093669,0.84726188,0.607692311,Very High
5202.02,Glastonbury,1.159538591,1.184597211,1.276749532,0.508079638,0.738130003,0.859146001,0.98588222,0.441545484,-0.796746859,-0.632314882,0.875093669,0.84726188,0.620580207,Very High
5203.01,Glastonbury,1.159538591,1.184597211,0.524266206,0.441245017,0.526605425,0.886198805,0.048171112,0.557576986,-0.008664311,-0.881452438,0.875093669,0.84726188,0.513369846,Very High
5203.02,Glastonbury,1.159538591,1.184597211,0.9461297,0.178084324,0.583109397,0.955240891,-0.293996512,0.031335755,0.241463684,-0.930839283,0.875093669,0.84726188,0.481418276,Very High
5204,Glastonbury,1.159538591,1.184597211,1.206580978,0.709108994,0.720572051,1.133301151,0.715996121,1.044921098,-0.419662612,-0.745245248,0.875093669,0.84726188,0.70267199,Very High
5205.01,Glastonbury,1.159538591,1.184597211,1.319987659,0.725372749,0.640831567,1.01147824,0.822050876,0.830511859,-0.623780406,-0.744583078,0.875093669,0.84726188,0.670696735,Very High
5241,Marlborough,1.636038776,1.228679214,0.561384732,0.729509178,0.892126083,0.285599516,0.682897329,0.613975859,-0.91429549,-0.352867469,-0.15565403,0.857809693,0.505433616,Very High
5242,Rocky Hill,0.923557547,1.008269201,0.019441859,0.494034986,0.704806374,0.530826858,0.408902626,0.497263223,-0.051383952,-1.034511878,0.040702134,0.620743777,0.34688773,High
5243,Enfield,0.801028928,0.341528913,-1.0320106,0.637107755,0.820716493,0.574005228,0.887478873,0.354070313,-0.489937719,-0.462773989,-0.473181679,0.237555495,0.182965668,Moderate
5244,Hartford,-1.449867183,-1.129707922,-1.360725607,-2.245983529,-1.20316194,-2.945538223,-1.16374095,-0.514236465,1.080110625,-0.446070419,0.26815181,-1.943426469,-1.087849689,Very Low
5245.01,Hartford,-1.449867183,-1.129707922,-0.939774704,-1.11811961,-1.412848936,-2.156260823,-1.382499806,-0.643829997,2.135091992,-0.160195357,0.26815181,-1.943426469,-0.827773917,Very Low
5245.02,Hartford,-1.449867183,-1.129707922,0.020151033,-1.613405519,-1.267973488,0.619811717,-1.133885314,-0.546693407,2.045979077,0.136932249,0.26815181,-1.943426469,-0.499494451,Very Low
5246,Hartford,-1.449867183,-1.129707922,-0.872441978,-1.341971513,-1.230385207,-2.077834808,-1.965545301,0.36313487,4.126561742,-0.221149443,0.26815181,-1.943426469,-0.62287345,Very Low
5247,Hartford,-1.449867183,-1.129707922,-0.900771181,-1.211827133,-0.448354976,-1.408705777,-0.32196937,-0.078096957,1.041296345,-0.656142503,0.26815181,-1.943426469,-0.686618443,Very Low
5261.01,Hebron,0.787414637,0.975207699,1.089238204,0.683276125,0.719245283,0.508983518,0.99800247,-0.203677856,-0.967823672,-0.092982039,0.049888569,1.052873912,0.466637238,Very High
5261.02,Hebron,0.787414637,0.975207699,0.754900367,0.483200634,0.768340787,0.717073691,0.941087762,0.538213521,-0.925998331,-0.111754951,0.049888569,1.052873912,0.502537358,Very High
5281,Andover,0.778338443,0.9972487,0.285091558,0.781455701,0.616249817,0.941069713,0.863470377,0.908224573,-0.933464527,-0.149215958,-6.470530688,0.897347175,-0.040392926,Low
5291,Bolton,0.242842997,0.848471942,0.340198569,0.657639129,0.658582978,0.161490743,0.640854001,-0.03731335,-0.827705156,-0.462576884,0.443386902,1.090980561,0.313071036,High
5301,Vernon,-0.433333455,-0.39684463,-0.458875391,-0.102609654,-0.514753707,0.24697522,0.150235612,0.508230534,-0.654619439,0.390067186,-1.406504912,0.908225181,-0.146983955,Low
5302,Vernon,-0.433333455,-0.39684463,-0.513001461,-0.320423062,-0.627907256,-0.212003322,-1.085732165,0.357314528,-0.606086321,0.432785829,-1.406504912,0.908225181,-0.325292587,Low
5303.01,Vernon,-0.433333455,-0.39684463,-0.118112351,-0.040187891,0.338521239,0.472782127,-0.519049551,0.608330012,-0.59964343,-0.25885141,-1.406504912,0.908225181,-0.120389089,Low
5303.02,Vernon,-0.433333455,-0.39684463,0.402393429,0.610792979,0.532687561,0.801302917,-0.032100574,0.600215922,-0.501601465,-0.333738048,-1.406504912,0.908225181,0.062624575,Moderate
5304,Vernon,-0.433333455,-0.39684463,0.129210824,0.401487966,0.344527899,0.634212222,-0.946334003,1.102766097,-0.624572329,0.270800926,-1.406504912,0.908225181,-0.001363185,Low
5305,Vernon,-0.433333455,-0.39684463,0.845817663,0.602211403,0.614992228,0.513969233,1.006634135,0.286722523,-0.519522488,-0.526024402,-1.406504912,0.908225181,0.124695207,Moderate
5306,Vernon,-0.433333455,-0.39684463,0.449620084,0.770539201,0.878141972,0.3229514,1.141028449,0.46546741,-0.742765594,-0.554089117,-1.406504912,0.908225181,0.116869666,Moderate
5331.01,Tolland,0.810105122,1.074392205,0.807198909,0.562819898,0.740051786,0.734022774,0.99944835,1.046088722,-0.923621318,-0.497528417,1.411863431,1.301539364,0.672198402,Very High
5331.02,Tolland,0.810105122,1.074392205,0.73622266,0.501268227,0.33412827,0.303144919,0.929406697,1.102766097,-0.902006101,-0.540778817,1.411863431,1.301539364,0.588504339,Very High
5351,Ellington,0.846409898,0.947656448,0.692675926,0.725411533,0.626083055,1.002976408,0.388866638,0.045220431,-0.775178901,-0.525042479,2.833280097,1.278780547,0.6739283,Very High
5352,Ellington,0.846409898,0.947656448,0.201666309,0.758785095,0.850391501,0.326054585,0.425647519,0.560120636,-0.828999605,-0.20379374,2.833280097,1.278780547,0.666333274,Very High
5381,Somers,-0.120204763,0.898064195,-2.48188849,NA,NA,NA,NA,NA,NA,NA,-0.398631196,0.973566588,-0.225818733,Low
5382.01,Somers,-0.120204763,0.898064195,-0.421866552,0.690245955,0.365312402,0.231723016,0.927740042,0.247259134,-0.822234868,-0.574770854,-0.398631196,0.973566588,0.166350258,Moderate
5382.02,Somers,-0.120204763,0.898064195,0.880735981,0.745134074,0.707763591,0.254057786,0.865409638,0.765318291,-0.911007836,-0.471969105,-0.398631196,0.973566588,0.34901977,High
5411,Middletown,-0.043057114,-0.170924367,-0.675103058,-0.550643056,-0.689191249,-0.55815384,-1.245573907,-0.788077724,-0.066181042,0.82677962,-0.974911432,0.002752009,-0.411023763,Very Low
5412,Middletown,-0.043057114,-0.170924367,0.154174696,0.048705501,0.339084681,0.440361742,0.208379036,0.650928868,-0.370845001,-0.409937418,-0.974911432,0.002752009,-0.010440733,Low
5413,Middletown,-0.043057114,-0.170924367,0.874262972,0.427000275,0.383123545,0.660994747,-0.979724158,0.252094873,-0.411543221,-0.97087883,-0.974911432,0.002752009,-0.079234225,Low
5414.01,Middletown,-0.043057114,-0.170924367,0.407284462,0.615857989,0.58804192,0.666011563,1.037105445,0.978358788,-0.407510542,-1.050140552,-0.974911432,0.002752009,0.137405681,Moderate
5414.02,Middletown,-0.043057114,-0.170924367,0.098986981,0.126828467,-0.220332861,0.252298633,-0.378224907,0.456474192,-0.266002066,0.255895534,-0.974911432,0.002752009,-0.071684744,Low
5415,Middletown,-0.043057114,-0.170924367,-1.053736832,-0.116840571,0.500182525,-0.500464363,-1.5489973,-1.713120591,0.044730861,0.951727281,-0.974911432,0.002752009,-0.385221658,Low
5416,Middletown,-0.043057114,-0.170924367,-1.298393952,-1.471285786,-1.450233833,1.121222168,-2.337357497,-1.175828299,-0.064709775,1.186776763,-0.974911432,0.002752009,-0.55632926,Very Low
5417,Middletown,-0.043057114,-0.170924367,-1.041628541,-1.042026956,-0.846532723,-0.693076439,-0.980235083,0.307678734,-0.087015813,1.459615443,-0.974911432,0.002752009,-0.342446857,Low
5420,Middletown,-0.043057114,-0.170924367,-0.138984773,0.429821739,0.306826168,0.52182784,0.312952239,-0.070150716,-0.312643095,1.425777431,-0.974911432,0.002752009,0.107440494,Moderate
5421,Middletown,-0.043057114,-0.170924367,-0.218905907,-0.202996483,-0.154839283,-0.507072034,-0.486074811,0.140490777,-0.225878757,0.841694969,-0.974911432,0.002752009,-0.166643536,Low
